,code,url,creator,Unnamed: 3,product_name,Unnamed: 5,quantity,countries,ingredients,allergens,Unnamed: 10,Unnamed: 11,Unnamed: 12,serving_size,Unnamed: 14,Unnamed: 15,Unnamed: 16,nutriscore_score,nutriscore_grade,image_url,image_small_url,image_front_url,image_front_small_url,image_ingredients_url,image_ingredients_small_url,image_nutrition_url,image_nutrition_small_url,energy-kj_100g,energy-kcal_100g,energy_100g,fat_100g,saturated-fat_100g,carbohydrates_100g,sugars_100g,fiber_100g,proteins_100g,salt_100g,sodium_100g,Unnamed: 38,nutrition-score-fr_100g
23,8480017007148,https://world.openfoodfacts.org/product/8480017007148,kiliweb,0.0,Croissants Rellenos de crema de cacao y avellanas,0.0,360.0,"Francia,España","wheat flour, powder, fat-reduced cocoa nowder (2.3%) hazelnuts (,8%)* emulsifier (lecithin vegetable don ringl palm fat, nts sugar,",0,0.0,0.0,0.0,0,0.0,0.0,0.0,23.0,e,https://static.openfoodfacts.org/images/products/848/001/700/7148/front_en.4.400.jpg,https://static.openfoodfacts.org/images/products/848/001/700/7148/front_en.4.200.jpg,https://static.openfoodfacts.org/images/products/848/001/700/7148/front_en.4.400.jpg,https://static.openfoodfacts.org/images/products/848/001/700/7148/front_en.4.200.jpg,https://static.openfoodfacts.org/images/products/848/001/700/7148/ingredients_en.10.400.jpg,https://static.openfoodfacts.org/images/products/848/001/700/7148/ingredients_en.10.200.jpg,https://static.openfoodfacts.org/images/products/848/001/700/7148/nutrition_en.24.400.jpg,https://static.openfoodfacts.org/images/products/848/001/700/7148/nutrition_en.24.200.jpg,0.0,484.0,2025.0,26.2,11.8,22.6,22.6,0.0,0.0,0.6,0.24,0.0,23.0
24,3760086611121,https://world.openfoodfacts.org/product/3760086611121,kiliweb,0.0,Brioche de Mareuil,0.0,0.0,France,"Ingrédients.• farine (gluten), beurre (lactose), sucre, Œufs, eau, rhum levure, sel, arôme artificiel.",0,0.0,0.0,0.0,0,0.0,0.0,0.0,19.0,e,https://static.openfoodfacts.org/images/products/376/008/661/1121/front_fr.4.400.jpg,https://static.openfoodfacts.org/images/products/376/008/661/1121/front_fr.4.200.jpg,https://static.openfoodfacts.org/images/products/376/008/661/1121/front_fr.4.400.jpg,https://static.openfoodfacts.org/images/products/376/008/661/1121/front_fr.4.200.jpg,https://static.openfoodfacts.org/images/products/376/008/661/1121/ingredients_fr.12.400.jpg,https://static.openfoodfacts.org/images/products/376/008/661/1121/ingredients_fr.12.200.jpg,https://static.openfoodfacts.org/images/products/376/008/661/1121/nutrition_fr.7.400.jpg,https://static.openfoodfacts.org/images/products/376/008/661/1121/nutrition_fr.7.200.jpg,0.0,338.0,1414.0,12.0,7.7,47.0,14.0,0.0,7.0,1.175,0.47,0.0,19.0
25,3350033531512,https://world.openfoodfacts.org/product/3350033531512,kiliweb,0.0,Eclats de chocolat noir,0.0,120.0,France,"Chocolat noir* 81% (pâte de cacao*, sucre de canne*, beurre de cacao“, vanille Bourbon en poudre*) - canneberges séchées sucrées* 5,3% (canneberges* 3%, sucre&quot;, huile de tournesol*) - amandes effilées* 2,5% - graines de tournesol* 2,5% - graines de courge* 2,5% - fèves de cacao grillées* 2,5% - riz soufflé* - quinoa soufflé&quot;- sel de Guérande IGP. Cacao : 56% minimum dans le chocolat noir.   * Ingrédients issus de l'agriculture biologique.   Ingrédients conformes aux standards du commerce équitable Fairtrade/Max Havelaar: cacao, sucre de canne, vanille (81% du poids total).",0,0.0,0.0,0.0,0,0.0,0.0,0.0,22.0,e,https://static.openfoodfacts.org/images/products/335/003/353/1512/front_fr.4.400.jpg,https://static.openfoodfacts.org/images/products/335/003/353/1512/front_fr.4.200.jpg,https://static.openfoodfacts.org/images/products/335/003/353/1512/front_fr.4.400.jpg,https://static.openfoodfacts.org/images/products/335/003/353/1512/front_fr.4.200.jpg,https://static.openfoodfacts.org/images/products/335/003/353/1512/ingredients_fr.15.400.jpg,https://static.openfoodfacts.org/images/products/335/003/353/1512/ingredients_fr.15.200.jpg,https://static.openfoodfacts.org/images/products/335/003/353/1512/nutrition_en.13.400.jpg,https://static.openfoodfacts.org/images/products/335/003/353/1512/nutrition_en.13.200.jpg,0.0,219.0,916.0,34.0,20.0,47.0,42.0,0.0,7.3000001910000005,0.2700000107,0.1080000043,0.0,22.0
26,3700110005137,https://world.openfoodfacts.org/product/3700110005137,openfoodfacts-contributors,0.0,Instant choco,0.0,800.0,France,"Sucre* de canne non raffiné (65,7%), cacao* maigre en poudre (32%), crème d'avoine* (2,3%) - *issus Itagncuiture biologique","en:eggs,en:gluten,en:milk,en:nuts,en:soybeans",0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,https://static.openfoodfacts.org/images/products/370/011/000/5137/front_fr.3.400.jpg,https://static.openfoodfacts.org/images/products/370/011/000/5137/front_fr.3.200.jpg,https://static.openfoodfacts.org/images/products/370/011/000/5137/front_fr.3.400.jpg,https://static.openfoodfacts.org/images/products/370/011/000/5137/front_fr.3.200.jpg,https://static.openfoodfacts.org/images/products/370/011/000/5137/ingredients_fr.18.400.jpg,https://static.openfoodfacts.org/images/products/370/011/000/5137/ingredients_fr.18.200.jpg,https://static.openfoodfacts.org/images/products/370/011/000/5137/nutrition_fr.29.400.jpg,https://static.openfoodfacts.org/images/products/370/011/000/5137/nutrition_fr.29.200.jpg,0.0,371.0,1552.0,3.4,2.3,71.2,65.7,13.2,6.9,0.0,0.0,0.0,0.0
27,8410148508016,https://world.openfoodfacts.org/product/8410148508016,kiliweb,0.0,Natura barrita,0.0,25.0,España,"Cacahuetes*, sirope de arroz*, almendras* (15%), nueces* (11%), harina de arroz extruida (harina de arroz*, harina de arroz integral*, sal marina)","en:nuts,en:peanuts",0.0,0.0,0.0,25g,0.0,0.0,0.0,0.0,b,https://static.openfoodfacts.org/images/products/841/014/850/8016/front_es.8.400.jpg,https://static.openfoodfacts.org/images/products/841/014/850/8016/front_es.8.200.jpg,https://static.openfoodfacts.org/images/products/841/014/850/8016/front_es.8.400.jpg,https://static.openfoodfacts.org/images/products/841/014/850/8016/front_es.8.200.jpg,https://static.openfoodfacts.org/images/products/841/014/850/8016/ingredients_es.11.400.jpg,https://static.openfoodfacts.org/images/products/841/014/850/8016/ingredients_es.11.200.jpg,https://static.openfoodfacts.org/images/products/841/014/850/8016/nutrition_es.27.400.jpg,https://static.openfoodfacts.org/images/products/841/014/850/8016/nutrition_es.27.200.jpg,0.0,550.0,2301.0,37.0,0.0,34.0,19.0,5.9,17.0,0.03,0.012,0.0,0.0
28,7611654884033,https://world.openfoodfacts.org/product/7611654884033,kiliweb,0.0,Coop Naturaplan Max Havelaar Bio Chocolat Au Lait,0.0,150.0,"France, Switzerland","Sucre de canne brut* (Paraguay), noisettes caramélisées et grillées 22% (noisettes [Turquie], sucre de canne brut* [Paraguay], eau), lait entier en poudre (Suisse), beurre de cacao* (République dominicaine), cacao en pâte* (Pérou), pâte de noisette 4.5% (Turquie), gousses de vanille*. Teneur en cacao du chocolat: 32% minimum. * Ingrédients conformes aux standards du commerce équitable Fairtrade. 58.6% du poids total. Dont sucre et produits à base de cacao avec bilan de masse. Tous les ingrédients agricoles sont issus de l'agriculture biologique.  Allergies: Contient des noisettes, du lait. Peut contenir des traces d'amandes, de soja.",0,0.0,0.0,0.0,30 g,0.0,0.0,0.0,23.0,e,https://static.openfoodfacts.org/images/products/761/165/488/4033/front_fr.10.400.jpg,https://static.openfoodfacts.org/images/products/761/165/488/4033/front_fr.10.200.jpg,https://static.openfoodfacts.org/images/products/761/165/488/4033/front_fr.10.400.jpg,https://static.openfoodfacts.org/images/products/761/165/488/4033/front_fr.10.200.jpg,https://static.openfoodfacts.org/images/products/761/165/488/4033/ingredients_fr.15.400.jpg,https://static.openfoodfacts.org/images/products/761/165/488/4033/ingredients_fr.15.200.jpg,https://static.openfoodfacts.org/images/products/761/165/488/4033/nutrition_fr.29.400.jpg,https://static.openfoodfacts.org/images/products/761/165/488/4033/nutrition_fr.29.200.jpg,2410.0,578.0,2410.0,39.0,19.0,47.0,46.0,4.0,8.699999809,0.1599999964,0.06399999857000001,0.0,23.0
29,8410564029126,https://world.openfoodfacts.org/product/8410564029126,kiliweb,0.0,Pop Corn Sucre,0.0,0.0,France,"DE IVINis SUCRÉS. Ingrédients I Mais spécial pou r situe (39 végétale de pal nne et huile de tournesol Iracec; éventuelles d, fruits à coque et de cacahuètes.","en:nuts,en:peanuts",0.0,0.0,0.0,0,0.0,0.0,0.0,12.0,d,https://static.openfoodfacts.org/images/products/841/056/402/9126/front_fr.8.400.jpg,https://static.openfoodfacts.org/images/products/841/056/402/9126/front_fr.8.200.jpg,https://static.openfoodfacts.org/images/products/841/056/402/9126/front_fr.8.400.jpg,https://static.openfoodfacts.org/images/products/841/056/402/9126/front_fr.8.200.jpg,https://static.openfoodfacts.org/images/products/841/056/402/9126/ingredients_fr.4.400.jpg,https://static.openfoodfacts.org/images/products/841/056/402/9126/ingredients_fr.4.200.jpg,https://static.openfoodfacts.org/images/products/841/056/402/9126/nutrition_fr.19.400.jpg,https://static.openfoodfacts.org/images/products/841/056/402/9126/nutrition_fr.19.200.jpg,0.0,500.0,2092.0,24.0,2.4,65.0,41.0,7.9,4.5,0.05,0.02,0.0,12.0
30,3258563070276,https://world.openfoodfacts.org/product/3258563070276,kiliweb,0.0,Barre Nougat Mont.,0.0,200.0,France,"sucre, _amandes_, miel, sirop de glucose, _pistaches_, pain azyme (fécule de pomme de terre, eau), albumine d'_œuf_, arôme naturel de vanille.","en:eggs,en:nuts",0.0,0.0,0.0,0,0.0,0.0,0.0,16.0,d,https://static.openfoodfacts.org/images/products/325/856/307/0276/front_fr.11.400.jpg,https://static.openfoodfacts.org/images/products/325/856/307/0276/front_fr.11.200.jpg,https://static.openfoodfacts.org/images/products/325/856/307/0276/front_fr.11.400.jpg,https://static.openfoodfacts.org/images/products/325/856/307/0276/front_fr.11.200.jpg,https://static.openfoodfacts.org/images/products/325/856/307/0276/ingredients_fr.12.400.jpg,https://static.openfoodfacts.org/images/products/325/856/307/0276/ingredients_fr.12.200.jpg,https://static.openfoodfacts.org/images/products/325/856/307/0276/nutrition_fr.17.400.jpg,https://static.openfoodfacts.org/images/products/325/856/307/0276/nutrition_fr.17.200.jpg,1875.0,446.0,1875.0,16.1,1.3,65.5,58.6,0.0,8.1,0.03,0.012,0.0,16.0
31,4260402487601,https://world.openfoodfacts.org/product/4260402487601,grumpf,0.0,White roasted almond,0.0,0.0,Deutschland,"Rohrzucker*, Kakaobutter* (28 %), Inulin*, Mandeln* gemahlen (11%), Mandeln* gehackt (10%), Meersalz, Vanille* gemahlen. *aus kontrolliert biologischem Anbau. Kann Spuren von Haselnuss und Milch enthalten. O FR: Prénaration à hase de hourro",0,0.0,0.0,0.0,0,0.0,0.0,0.0,24.0,e,https://static.openfoodfacts.org/images/products/426/040/248/7601/front_de.11.400.jpg,https://static.openfoodfacts.org/images/products/426/040/248/7601/front_de.11.200.jpg,https://static.openfoodfacts.org/images/products/426/040/248/7601/front_de.11.400.jpg,https://static.openfoodfacts.org/images/products/426/040/248/7601/front_de.11.200.jpg,https://static.openfoodfacts.org/images/products/426/040/248/7601/ingredients_en.16.400.jpg,https://static.openfoodfacts.org/images/products/426/040/248/7601/ingredients_en.16.200.jpg,https://static.openfoodfacts.org/images/products/426/040/248/7601/nutrition_de.13.400.jpg,https://static.openfoodfacts.org/images/products/426/040/248/7601/nutrition_de.13.200.jpg,2300.0,0.0,2300.0,40.0,18.0,35.0,35.0,0.0,5.0,0.25,0.1,0.0,24.0
32,7622210584717,https://world.openfoodfacts.org/product/7622210584717,kiliweb,0.0,Ginger dark chocolate 60%,0.0,90.0,Espagne,"pâte de cacao #, sucre de canne #, gingembre cristallisé # (gingembre #, sucre #), beurre de cacao#, émulsifiant (lécithines de soja#), extrait de vanille #. #=Ingrédients issus de l'agriculture biologique. Cacao : 60 % minimum",0,0.0,0.0,0.0,18g,0.0,0.0,0.0,21.0,e,https://static.openfoodfacts.org/images/products/762/221/058/4717/front_es.3.400.jpg,https://static.openfoodfacts.org/images/products/762/221/058/4717/front_es.3.200.jpg,https://static.openfoodfacts.org/images/products/762/221/058/4717/front_es.3.400.jpg,https://static.openfoodfacts.org/images/products/762/221/058/4717/front_es.3.200.jpg,https://static.openfoodfacts.org/images/products/762/221/058/4717/ingredients_es.11.400.jpg,https://static.openfoodfacts.org/images/products/762/221/058/4717/ingredients_es.11.200.jpg,https://static.openfoodfacts.org/images/products/762/221/058/4717/nutrition_es.5.400.jpg,https://static.openfoodfacts.org/images/products/762/221/058/4717/nutrition_es.5.200.jpg,0.0,508.0,2125.0,30.0,18.0,51.0,47.0,7.0,6.0,0.11,0.044000000000000004,0.0,21.0
33,7613356628816,https://world.openfoodfacts.org/product/7613356628816,kiliweb,0.0,Chocolat noir 70%,0.0,100.0,"France, Switzerland","cacao en pâte* (Équateur), sucre de canne* (Paraguay), beurre de cacao* (République dominicaine). * Ingrédients conformes aux standards du commerce équitable Fairtrade.",0,0.0,0.0,0.0,20 g,0.0,0.0,0.0,18.0,d,https://static.openfoodfacts.org/images/products/761/335/662/8816/front_fr.4.400.jpg,https://static.openfoodfacts.org/images/products/761/335/662/8816/front_fr.4.200.jpg,https://static.openfoodfacts.org/images/products/761/335/662/8816/front_fr.4.400.jpg,https://static.openfoodfacts.org/images/products/761/335/662/8816/front_fr.4.200.jpg,https://static.openfoodfacts.org/images/products/761/335/662/8816/ingredients_fr.11.400.jpg,https://static.openfoodfacts.org/images/products/761/335/662/8816/ingredients_fr.11.200.jpg,https://static.openfoodfacts.org/images/products/761/335/662/8816/nutrition_fr.19.400.jpg,https://static.openfoodfacts.org/images/products/761/335/662/8816/nutrition_fr.19.200.jpg,2420.0,582.0,2420.0,43.0,26.0,37.0,29.0,10.0,6.6999998089999995,0.0,0.0,0.0,18.0
34,8000605020269,https://world.openfoodfacts.org/product/8000605020269,stefano,0.0,Doria Atene Biscotto frollino,0.0,500.0,Italia,"farina di FRUMENTO, zucchero, oli vegetali (palma, cocco), sciroppo di zucchero invertito, amido di FRUMENTO, agenti lievitanti: carbonato acido di ammonio e sodio, sale, LATTE scremato in polvere, antiossidanti: lecitina di girasole, aromi, Può contenere tracce di FRUTTA A GUSCIO,","en:gluten,en:milk",0.0,0.0,0.0,16.1 g,0.0,0.0,0.0,19.0,e,https://static.openfoodfacts.org/images/products/800/060/502/0269/front_it.9.400.jpg,https://static.openfoodfacts.org/images/products/800/060/502/0269/front_it.9.200.jpg,https://static.openfoodfacts.org/images/products/800/060/502/0269/front_it.9.400.jpg,https://static.openfoodfacts.org/images/products/800/060/502/0269/front_it.9.200.jpg,https://static.openfoodfacts.org/images/products/800/060/502/0269/ingredients_it.10.400.jpg,https://static.openfoodfacts.org/images/products/800/060/502/0269/ingredients_it.10.200.jpg,https://static.openfoodfacts.org/images/products/800/060/502/0269/nutrition_it.15.400.jpg,https://static.openfoodfacts.org/images/products/800/060/502/0269/nutrition_it.15.200.jpg,1938.0,0.0,1938.0,16.0,7.2,71.0,23.0,0.0,7.8,0.59944,0.23977600000000002,0.0,19.0
35,3276650128037,https://world.openfoodfacts.org/product/3276650128037,kiliweb,0.0,500G Arachides Sucrees Profruit,0.0,500.0,France,"Arachides, sucre",en:peanuts,0.0,0.0,0.0,0,0.0,0.0,0.0,17.0,d,https://static.openfoodfacts.org/images/products/327/665/012/8037/front_fr.10.400.jpg,https://static.openfoodfacts.org/images/products/327/665/012/8037/front_fr.10.200.jpg,https://static.openfoodfacts.org/images/products/327/665/012/8037/front_fr.10.400.jpg,https://static.openfoodfacts.org/images/products/327/665/012/8037/front_fr.10.200.jpg,https://static.openfoodfacts.org/images/products/327/665/012/8037/ingredients_fr.13.400.jpg,https://static.openfoodfacts.org/images/products/327/665/012/8037/ingredients_fr.13.200.jpg,https://static.openfoodfacts.org/images/products/327/665/012/8037/nutrition_fr.14.400.jpg,https://static.openfoodfacts.org/images/products/327/665/012/8037/nutrition_fr.14.200.jpg,2166.0,517.0,2166.0,27.0,3.0,56.7,43.2,0.0,14.6,0.1,0.04,0.0,17.0
36,3335440270100,https://world.openfoodfacts.org/product/3335440270100,kiliweb,0.0,Meringues au miel LE MANOIR DES ABEILLES,0.0,140.0,France,"Sucre 74 %, blancs d'_œufs_, miel 3 %, sel, arôme vanille.",0,0.0,0.0,0.0,0,0.0,0.0,0.0,15.0,d,0,0,0,0,https://static.openfoodfacts.org/images/products/333/544/027/0100/ingredients_fr.5.400.jpg,https://static.openfoodfacts.org/images/products/333/544/027/0100/ingredients_fr.5.200.jpg,https://static.openfoodfacts.org/images/products/333/544/027/0100/nutrition_fr.10.400.jpg,https://static.openfoodfacts.org/images/products/333/544/027/0100/nutrition_fr.10.200.jpg,0.0,396.0,1657.0,0.4,0.1,94.0,89.0,0.0,4.1,0.4,0.16,0.0,15.0
37,8013399194535,https://world.openfoodfacts.org/product/8013399194535,openfoodfacts-contributors,0.0,Galatine tavoletta al latte,0.0,100.0,Italia,"_latte_ in polvere (40%) (_latte_ scremato in polvere, _latte_ intero in polvere), zucchero, sciroppo di glucosio, _yogurt_ magro in polvere (2%), aroma naturale, miele in polvere",0,0.0,0.0,0.0,0,0.0,0.0,0.0,18.0,d,https://static.openfoodfacts.org/images/products/801/339/919/4535/front_it.3.400.jpg,https://static.openfoodfacts.org/images/products/801/339/919/4535/front_it.3.200.jpg,https://static.openfoodfacts.org/images/products/801/339/919/4535/front_it.3.400.jpg,https://static.openfoodfacts.org/images/products/801/339/919/4535/front_it.3.200.jpg,https://static.openfoodfacts.org/images/products/801/339/919/4535/ingredients_it.5.400.jpg,https://static.openfoodfacts.org/images/products/801/339/919/4535/ingredients_it.5.200.jpg,https://static.openfoodfacts.org/images/products/801/339/919/4535/nutrition_it.7.400.jpg,https://static.openfoodfacts.org/images/products/801/339/919/4535/nutrition_it.7.200.jpg,0.0,397.0,1661.0,4.0,2.5,77.0,64.0,0.0,13.0,0.51,0.204,0.0,18.0
38,3173310019936,https://world.openfoodfacts.org/product/3173310019936,kiliweb,0.0,Gâche éclats chocolat noir,0.0,600.0,France,"provenant du GRAND-OUEST 20% (masse de cacao, sucre, émdsifiants lécithines (sqja), Farine de ble (guten), éclats de chocolat noir arôme vanille), aeufs frais, sucre, beurte 11,5%e, crème frache 6%o, levain (farine de blé, eau, sel marin (Noirmoutier Guerande), arôme, levure. Contient: guten, oeuf's, lait et soja SANS CONSERVATEUR-SANS COLORANT-SANS AJOUT D'ADDITIF",0,0.0,0.0,0.0,0,0.0,0.0,0.0,21.0,e,https://static.openfoodfacts.org/images/products/317/331/001/9936/front_fr.3.400.jpg,https://static.openfoodfacts.org/images/products/317/331/001/9936/front_fr.3.200.jpg,https://static.openfoodfacts.org/images/products/317/331/001/9936/front_fr.3.400.jpg,https://static.openfoodfacts.org/images/products/317/331/001/9936/front_fr.3.200.jpg,https://static.openfoodfacts.org/images/products/317/331/001/9936/ingredients_fr.12.400.jpg,https://static.openfoodfacts.org/images/products/317/331/001/9936/ingredients_fr.12.200.jpg,https://static.openfoodfacts.org/images/products/317/331/001/9936/nutrition_fr.19.400.jpg,https://static.openfoodfacts.org/images/products/317/331/001/9936/nutrition_fr.19.200.jpg,0.0,395.0,1653.0,18.0,12.5,52.0,22.2,0.0,8.1,0.7,0.28,0.0,21.0
39,3664346305983,https://world.openfoodfacts.org/product/3664346305983,kiliweb,0.0,0,0.0,250.0,"France,Galmudug","sugar, lean cocoa (11 % cocoa butter) powder, aroma,",0,0.0,0.0,0.0,21g,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,375.0,1569.0,3.9,2.4,71.0,67.0,10.5,7.5,0.03,0.012,0.0,0.0
40,3596710393077,https://world.openfoodfacts.org/product/3596710393077,openfoodfacts-contributors,0.0,Shortbreads,0.0,150.0,France,"Farine de _blé_ (farine de _blé_, calcium, fer, niacine et thiamine), beurre 31 % (contient _lait_), sucre, amidon de maïs, sel.","en:gluten,en:milk",0.0,0.0,0.0,"Un biscuit 16,7 g",0.0,0.0,0.0,22.0,e,https://static.openfoodfacts.org/images/products/359/671/039/3077/front_fr.7.400.jpg,https://static.openfoodfacts.org/images/products/359/671/039/3077/front_fr.7.200.jpg,https://static.openfoodfacts.org/images/products/359/671/039/3077/front_fr.7.400.jpg,https://static.openfoodfacts.org/images/products/359/671/039/3077/front_fr.7.200.jpg,https://static.openfoodfacts.org/images/products/359/671/039/3077/ingredients_fr.21.400.jpg,https://static.openfoodfacts.org/images/products/359/671/039/3077/ingredients_fr.21.200.jpg,https://static.openfoodfacts.org/images/products/359/671/039/3077/nutrition_fr.10.400.jpg,https://static.openfoodfacts.org/images/products/359/671/039/3077/nutrition_fr.10.200.jpg,2197.0,0.0,2197.0,29.0,17.0,61.0,20.0,0.0,4.5,0.56,0.22399999999999998,0.0,22.0
41,5060139432931,https://world.openfoodfacts.org/product/5060139432931,kiliweb,0.0,Pure Fruit YOYO Mango,0.0,20.0,France,"pommes, poires et mangues. Nous cuisons au four 266g de pommes, 266g de poires et 118g de mangues pour 100g",0,0.0,0.0,0.0,20g,0.0,0.0,0.0,7.0,c,https://static.openfoodfacts.org/images/products/506/013/943/2931/front_fr.4.400.jpg,https://static.openfoodfacts.org/images/products/506/013/943/2931/front_fr.4.200.jpg,https://static.openfoodfacts.org/images/products/506/013/943/2931/front_fr.4.400.jpg,https://static.openfoodfacts.org/images/products/506/013/943/2931/front_fr.4.200.jpg,https://static.openfoodfacts.org/images/products/506/013/943/2931/ingredients_fr.10.400.jpg,https://static.openfoodfacts.org/images/products/506/013/943/2931/ingredients_fr.10.200.jpg,https://static.openfoodfacts.org/images/products/506/013/943/2931/nutrition_fr.41.400.jpg,https://static.openfoodfacts.org/images/products/506/013/943/2931/nutrition_fr.41.200.jpg,0.0,275.0,1151.0,0.0,0.0,62.0,42.0,8.0,1.899999976,0.0,0.0,0.0,7.0
42,39047001121,https://world.openfoodfacts.org/product/0039047001121,openfoodfacts-contributors,0.0,walkers shortbread,0.0,190.0,en:Australia,"wheat flour, butter (milk) (32%), sugar, salt",0,0.0,0.0,0.0,16g,0.0,0.0,0.0,22.0,e,https://static.openfoodfacts.org/images/products/003/904/700/1121/front_en.4.400.jpg,https://static.openfoodfacts.org/images/products/003/904/700/1121/front_en.4.200.jpg,https://static.openfoodfacts.org/images/products/003/904/700/1121/front_en.4.400.jpg,https://static.openfoodfacts.org/images/products/003/904/700/1121/front_en.4.200.jpg,0,0,https://static.openfoodfacts.org/images/products/003/904/700/1121/nutrition_en.7.400.jpg,https://static.openfoodfacts.org/images/products/003/904/700/1121/nutrition_en.7.200.jpg,2200.0,0.0,2200.0,30.0,18.8,57.5,16.2,0.0,5.62,0.6990000000000001,0.27899999999999997,0.0,22.0
43,8410376016789,https://world.openfoodfacts.org/product/8410376016789,wist,0.0,Digestive Classic,0.0,400.0,Portugal,"Farinha de _trigo_ 59%, gordura vegetal (palma), açucar, xarope de glucose e frutose, levedantes químicos (bicarbonatos de sódio e amónio), sal.",en:gluten,0.0,0.0,0.0,0,0.0,0.0,0.0,13.0,d,https://static.openfoodfacts.org/images/products/841/037/601/6789/front_pt.44.400.jpg,https://static.openfoodfacts.org/images/products/841/037/601/6789/front_pt.44.200.jpg,https://static.openfoodfacts.org/images/products/841/037/601/6789/front_pt.44.400.jpg,https://static.openfoodfacts.org/images/products/841/037/601/6789/front_pt.44.200.jpg,0,0,https://static.openfoodfacts.org/images/products/841/037/601/6789/nutrition_pt.56.400.jpg,https://static.openfoodfacts.org/images/products/841/037/601/6789/nutrition_pt.56.200.jpg,0.0,464.0,1941.0,17.0,2.0,70.0,17.0,3.0,6.0,1.6,0.64,0.0,13.0
44,8410223902586,https://world.openfoodfacts.org/product/8410223902586,kiliweb,0.0,El Almendro Turron Mou Suprema,0.0,200.0,France,"Amandes (67%), Miel (16,4%), Sucre, Stabilisateur E-471 et Blanc d'oeuf. Peut contenir des traces d'autres fruits à coque.","en:eggs,en:nuts",0.0,0.0,0.0,0,0.0,0.0,0.0,7.0,c,https://static.openfoodfacts.org/images/products/841/022/390/2586/front_fr.4.400.jpg,https://static.openfoodfacts.org/images/products/841/022/390/2586/front_fr.4.200.jpg,https://static.openfoodfacts.org/images/products/841/022/390/2586/front_fr.4.400.jpg,https://static.openfoodfacts.org/images/products/841/022/390/2586/front_fr.4.200.jpg,https://static.openfoodfacts.org/images/products/841/022/390/2586/ingredients_en.19.400.jpg,https://static.openfoodfacts.org/images/products/841/022/390/2586/ingredients_en.19.200.jpg,https://static.openfoodfacts.org/images/products/841/022/390/2586/nutrition_fr.7.400.jpg,https://static.openfoodfacts.org/images/products/841/022/390/2586/nutrition_fr.7.200.jpg,0.0,556.0,2326.0,37.5,4.1,36.0,20.0,7.0,15.0,0.0,0.0,0.0,7.0
45,9008535070117,https://world.openfoodfacts.org/product/9008535070117,kiliweb,0.0,"Organic Food Bar Bio Protein, 6 X",0.0,0.0,France,"Protéine de riz brun 27%*, Sirop de tapioca*, Dattes*, Amandes 17%*, Raisins secs*, Graines de lin*, Graines de sésame*. *=Issus d'Agriculture Biologique F Συστατικά: Πρωτείνη Καφέ Ρυζιού 27% *, Σιρόπι Ταπιόκας *, φοινίκια *, Αμύγδαλα 17% *, Σταφίδες*, Λάχανα';, οργανικό σουσάμι';. * = Βιολογική καλλιέργεια GR %3D Nutrition Facts/Nährwerte/Voedingsinformatie/Valeures nutritionnelles/Naeringsindhold/ Næringsindhold/Näringsinnehåll/Ravintosisältö/Hranilne vrednosti/AiatpoQiKń Afia Energy/Energie/Energi/Energiaa/Energijska vrednost/Evépyɛia Fat/Fett/Vetstoffen/Lipides/Fedt/Fett/Rasvaa/Maščobe/Autapá Thereof saturates/davon gesättigte Fettsäuren/waarvan verzadigd vet/",0,0.0,0.0,0.0,75g,0.0,0.0,0.0,6.0,c,https://static.openfoodfacts.org/images/products/900/853/507/0117/front_fr.8.400.jpg,https://static.openfoodfacts.org/images/products/900/853/507/0117/front_fr.8.200.jpg,https://static.openfoodfacts.org/images/products/900/853/507/0117/front_fr.8.400.jpg,https://static.openfoodfacts.org/images/products/900/853/507/0117/front_fr.8.200.jpg,https://static.openfoodfacts.org/images/products/900/853/507/0117/ingredients_fr.11.400.jpg,https://static.openfoodfacts.org/images/products/900/853/507/0117/ingredients_fr.11.200.jpg,https://static.openfoodfacts.org/images/products/900/853/507/0117/nutrition_fr.21.400.jpg,https://static.openfoodfacts.org/images/products/900/853/507/0117/nutrition_fr.21.200.jpg,0.0,440.0,1841.0,12.0,2.0,44.0,24.0,11.0,29.0,0.0,0.0,0.0,6.0
46,3304910000752,https://world.openfoodfacts.org/product/3304910000752,kiliweb,0.0,Kouign Amann,0.0,350.0,France,"Farine de _froment_, _beurre_ (27 %), sucre, eau, levure, sel de Guérande (IGP).",0,0.0,0.0,0.0,0,0.0,0.0,0.0,18.0,d,https://static.openfoodfacts.org/images/products/330/491/000/0752/front_fr.4.400.jpg,https://static.openfoodfacts.org/images/products/330/491/000/0752/front_fr.4.200.jpg,https://static.openfoodfacts.org/images/products/330/491/000/0752/front_fr.4.400.jpg,https://static.openfoodfacts.org/images/products/330/491/000/0752/front_fr.4.200.jpg,https://static.openfoodfacts.org/images/products/330/491/000/0752/ingredients_fr.8.400.jpg,https://static.openfoodfacts.org/images/products/330/491/000/0752/ingredients_fr.8.200.jpg,https://static.openfoodfacts.org/images/products/330/491/000/0752/nutrition_fr.13.400.jpg,https://static.openfoodfacts.org/images/products/330/491/000/0752/nutrition_fr.13.200.jpg,0.0,451.0,1887.0,26.10000038,17.70000076,50.29999924,11.80000019,0.0,3.799999952,0.23000000420000002,0.09200000167000001,0.0,18.0
